ID_noticia;fecha;diario;país;ubicacion_noticia;enlace;abuso sexual;pretensiones sexuales;acoso sexual;acoso callejero;agresion sexual;ciberviolencia;feminicidio;grooming;explotacion sexual;matrimonio forzado;mutilacion genital;sumision quimica;trata de mujeres;discriminacion femenina;violencia machista;machismo;violacion;violaciones;violencia bajo el efecto de sustancias;violencia de genero;violencia digital;violencia domestica;violencia familiar;violencia intrafamiliar;violencia economica;violencia vicaria;violencia psicologica;violencia sexual;violencia sobre la salud sexual y reproductiva;misoginia;asesinatos de mujeres;asesinadas;dominacion masculina;techo de cristal;violencia contra la mujer;violencia docente;violencia en la comunidad;violencia fisica;violencia institucional;violencia laboral;violencia patrimonial;discriminacion contra la mujer;estupro;hostigamiento sexual;microagresiones;sexismo;violencia simbolica;acoso laboral;acceso carnal violento;acto sexual violento;induccion a la prostitucion;constrenimiento a la prostitucion;violencia sexual cibernetica;pornografia;aborto forzado;acto de naturaleza sexual;analisis de genero;ciberacoso;ciberhostigamiento;consentimiento;crimenes por motivo de genero;crimenes sexuales;cultura de violacion;doxing;embarazo forzado;esclavitud sexual;esterilizacion forzada;genero;matrimonio infantil;mendicidad;mutilacion genital femenina;perspectiva de genero;revenge porn;servidumbre;servidumbre por deudas;victima;sobreviviente;violencia emocional;violencia estructural;violencia obstetrica
COL_ElTiempo_20210414104557_4;14/04/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210414104557/https://www.eltiempo.com/justicia/jep-colombia/magistrado-de-la-jep-juan-ramon-martinez-senalado-de-acoso-sexual-579700;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
COL_ElTiempo_20210420141542_5;20/04/2021;eltiempo;Colombia;Valle del Cauca, Cali;https://web.archive.org/web/20210420141542/https://www.eltiempo.com/justicia/delitos/durante-el-fin-de-semana-se-impusieron-23-mil-comparendos-581992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
COL_ElTiempo_20210506184638_7;6/05/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210506184638/https://www.eltiempo.com/justicia/jep-colombia/ex-farc-imputados-aceptan-su-responsabilidad-por-secuestro-en-jep-en-vivo-585013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0
COL_ElTiempo_20210508181853_6;8/05/2021;eltiempo;Estados Unidos;Internacional;https://web.archive.org/web/20210508181853/https://www.eltiempo.com/justicia/delitos/nueva-investigacion-al-exparamilitar-hernan-giraldo-por-violacion-de-ninos-585830;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
COL_ElTiempo_20210516210903_8;16/05/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210516210903/https://www.eltiempo.com/justicia/servicios/acoso-laboral-como-y-donde-denunciarlo-588500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0
COL_ElTiempo_20210612092221_10;12/06/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210612092221/https://www.eltiempo.com/justicia/cortes/corte-llama-a-medios-para-que-protejan-a-empleados-de-violencia-sexual-594751;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;19;19;0;6;0;0;0;0;0;0;0;6;0;0;0;1;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;6;6;0;0;0
COL_ElTiempo_20210612092221_9;12/06/2021;eltiempo;Colombia;Antioquia, Sin especificar municipio;https://web.archive.org/web/20210612092221/https://www.eltiempo.com/justicia/jep-colombia/victimas-de-violencia-sexual-insisten-a-la-jep-en-abrir-un-caso-sobre-esto-591161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;7;0;0;0;0
COL_ElTiempo_20210622132323_11;22/06/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210622132323/https://www.eltiempo.com/justicia/servicios/resultados-de-estudio-sobre-tolerancia-de-las-violencias-contra-la-mujer-597166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
COL_ElTiempo_20210622132323_12;22/06/2021;eltiempo;Colombia;Meta, Villavicencio;https://web.archive.org/web/20210622132323/https://www.eltiempo.com/justicia/investigacion/redada-contra-la-trata-de-personas-entre-colombia-y-espana-597799;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0
COL_ElTiempo_20210701200836_13;1/07/2021;eltiempo;Colombia;Huila, Sin especificar municipio;https://web.archive.org/web/20210701200836/https://www.eltiempo.com/justicia/delitos/violencia-de-genero-hombres-judicializados-en-huila-y-norte-de-santander-597989;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
COL_ElTiempo_20210701200836_14;1/07/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210701200836/https://www.eltiempo.com/justicia/cortes/paro-nacional-judicatura-pide-priorizar-casos-de-violencia-sexual-598496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0
COL_ElTiempo_20210720171942_15;20/07/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210720171942/https://www.eltiempo.com/justicia/jep-colombia/organizaciones-reiteran-llamado-para-que-jep-abra-caso-de-violencia-sexual-603535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;2;2;0;0;0
COL_ElTiempo_20210720171942_16;20/07/2021;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20210720171942/https://www.eltiempo.com/justicia/servicios/conoce-casos-de-feminicidios-en-el-pais-asi-puede-reportarlos-603793;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
COL_ElTiempo_20210730142130_17;30/07/2021;eltiempo;Colombia;Tolima, Sin especificar municipio;https://web.archive.org/web/20210730142130/https://www.eltiempo.com/justicia/delitos/los-otros-delitos-que-podrian-enredar-a-cura-preso-por-abuso-605508;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0
COL_ElTiempo_20210814222302_18;14/08/2021;eltiempo;Colombia;Cauca, La Sierra;https://web.archive.org/web/20210814222302/https://www.eltiempo.com/justicia/delitos/juez-ordeno-tratamiento-a-alcalde-por-violencia-intrafamiliar-610532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
COL_ElTiempo_20220116232427_1;16/01/2022;eltiempo;Estados Unidos;Internacional;https://web.archive.org/web/20220116232427/https://www.eltiempo.com/justicia/delitos/cargos-al-expara-hernan-giraldo-por-abuso-de-ninos-tras-su-desmovilizacion-644603;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_ElTiempo_20220117232434_0;17/01/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220117232434/https://www.eltiempo.com/justicia/delitos/imputan-cargos-al-sociologo-fabian-sanabria-por-presunto-abuso-sexual-644942;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
COL_ElTiempo_20220117232434_2;17/01/2022;eltiempo;Colombia;Valle del Cauca, Cali;https://web.archive.org/web/20220117232434/https://www.eltiempo.com/justicia/cortes/corte-protege-a-mujer-discapacitada-abusada-y-discriminada-644494;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21;21;0;2;0;0;0;1;0;0;0;4;0;0;0;1;0;0;2;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;8;0;0;0;1;0;1;0;10;8;0;0;0
COL_ElTiempo_20220125232236_4;25/01/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220125232236/https://www.eltiempo.com/justicia/servicios/trabajo-en-casa-como-identificar-si-existe-acoso-laboral-645473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0
COL_ElTiempo_20220127235057_3;27/01/2022;eltiempo;Colombia;Cauca, Sin especificar municipio;https://web.archive.org/web/20220127235057/https://www.eltiempo.com/justicia/jep-colombia/tres-casos-que-abrira-la-jep-en-2022-y-que-viene-en-los-demas-644057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0
COL_ElTiempo_20220203233638_5;3/02/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220203233638/https://www.eltiempo.com/justicia/investigacion/koaj-gerente-sera-citado-a-imputacion-por-acoso-sexual-649094;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
COL_ElTiempo_20220224232346_6;24/02/2022;eltiempo;Estados Unidos;Internacional;https://web.archive.org/web/20220224232346/https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/ivan-marquez-es-investigado-por-reclutamiento-de-271-menores-fiscalia-653642;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0
COL_ElTiempo_20220227232449_7;27/02/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220227232449/https://www.eltiempo.com/justicia/cortes/flip-pide-tumbar-norma-por-restringir-denuncias-sobre-violencia-sexual-654129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;0;4;0;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;6;13;0;0;0
COL_ElTiempo_20220301213102_9;1/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220301213102/https://www.eltiempo.com/justicia/delitos/colegio-marymount-fiscalia-y-policia-evaluan-situacion-de-profesor-654920;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0
COL_ElTiempo_20220307232355_10;7/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220307232355/https://www.eltiempo.com/justicia/delitos/perfiles-de-los-mas-buscados-por-violencia-sexual-contra-ninos-655738;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
COL_ElTiempo_20220307232355_11;7/03/2022;eltiempo;Colombia;Cesar, El Paso;https://web.archive.org/web/20220307232355/https://www.eltiempo.com/justicia/investigacion/violencia-intrafamiliar-y-feminicidios-subieron-en-2021-656374;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;3;0;0;0;1;0;0;0;2;0;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;6;2;1;0;0
COL_ElTiempo_20220308232412_12;8/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220308232412/https://www.eltiempo.com/justicia/investigacion/acoso-sexual-en-universidades-investigacion-de-dejusticia-revela-panorama-656751;0;0;13;0;0;0;3;0;1;0;0;0;0;0;0;0;16;16;0;2;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;5;0;0;0
COL_ElTiempo_20220308232412_13;8/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220308232412/https://www.eltiempo.com/justicia/delitos/victimas-de-violencia-sexual-por-parte-de-sacerdote-esperan-justicia-656668;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;1;0;0
COL_ElTiempo_20220309232333_8;9/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220309232333/https://www.eltiempo.com/justicia/jep-colombia/jep-los-relatos-de-victimas-de-violencia-sexual-del-putumayo-654749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0
COL_ElTiempo_20220318205546_14;18/03/2022;eltiempo;Colombia;Antioquia, Sin especificar municipio;https://web.archive.org/web/20220318205546/https://www.eltiempo.com/justicia/investigacion/violencia-intrafamiliar-contra-adolescentes-subio-en-2021-658940;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;3;0;0;0
COL_ElTiempo_20220319224302_15;19/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220319224302/https://www.eltiempo.com/justicia/cortes/hay-violencia-intrafamiliar-si-hijos-son-forzados-a-ver-agresiones-a-padres-659154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0
COL_ElTiempo_20220324233018_16;24/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220324233018/https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/hombres-victimas-de-abuso-sexual-presentaron-informe-ante-la-jep-659553;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;33;33;0;3;0;0;0;0;0;0;0;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;11;4;0;0;0
COL_ElTiempo_20220328232339_17;28/03/2022;eltiempo;Colombia;Antioquia, Sin especificar municipio;https://web.archive.org/web/20220328232339/https://www.eltiempo.com/justicia/cortes/destituyen-a-fiscal-por-abuso-sexual-de-un-menor-que-habia-sido-detenido-660516;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0
COL_ElTiempo_20220330234001_18;30/03/2022;eltiempo;Colombia;Cauca, Sin especificar municipio;https://web.archive.org/web/20220330234001/https://www.eltiempo.com/justicia/conflicto-y-narcotrafico/informe-de-cicr-sobre-violaciones-al-dih-en-colombia-en-2021-660203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;7;4;0;0;0
COL_ElTiempo_20220330234001_19;30/03/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220330234001/https://www.eltiempo.com/cultura/gente/natalia-duran-habla-sobre-el-abuso-sexual-de-su-papa-y-sus-primos-661767;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_ElTiempo_20220415232335_20;15/04/2022;eltiempo;Colombia;Huila, Neiva;https://web.archive.org/web/20220415232335/https://www.eltiempo.com/justicia/delitos/adulto-mayor-habria-sido-violentado-sexualmente-por-dos-hombres-en-neiva-663863;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;1;0;0;0
COL_ElTiempo_20220415232335_21;15/04/2022;eltiempo;Colombia;Córdoba, Tierralta;https://web.archive.org/web/20220415232335/https://www.eltiempo.com/justicia/delitos/profesor-de-futbol-en-monteria-es-capturado-por-abuso-sexual-663551;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
COL_ElTiempo_20220415232335_22;15/04/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220415232335/https://www.eltiempo.com/justicia/investigacion/bogota-cuatro-mujeres-denuncian-a-musico-por-presunto-abuso-sexual-663967;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;9;0;0;0
COL_ElTiempo_20220419132425_23;19/04/2022;eltiempo;Colombia;Atlántico, Barranquilla;https://web.archive.org/web/20220419132425/https://www.eltiempo.com/justicia/delitos/semana-santa-balance-de-hechos-delictivos-homicidios-665864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
COL_ElTiempo_20220503232331_25;3/05/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220503232331/https://www.eltiempo.com/justicia/investigacion/profesor-fabian-sanabria-ira-a-juicio-por-violencia-sexual-fiscalia-669316;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
COL_ElTiempo_20220509195814_24;9/05/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220509195814/https://www.eltiempo.com/justicia/delitos/abuso-de-ninos-prision-a-hombre-en-bolivar-por-abusar-de-su-hijastra-668613;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
COL_ElTiempo_20220521232404_26;21/05/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220521232404/https://www.eltiempo.com/justicia/delitos/fabian-sanabria-fiscalia-pide-preclusion-de-caso-por-acoso-sexual-673846;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
COL_ElTiempo_20220521232404_27;21/05/2022;eltiempo;Ecuador;Internacional;https://web.archive.org/web/20220521232404/https://www.eltiempo.com/justicia/investigacion/ecuatoriano-sera-deportado-por-delitos-de-abuso-sexual-en-su-pais-673701;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
COL_ElTiempo_20220528232334_28;28/05/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220528232334/https://www.eltiempo.com/justicia/delitos/dia-por-la-dignidad-de-victimas-de-violencia-sexual-25-de-mayo-eventos-674954;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;35;35;0;4;0;0;0;1;1;0;1;15;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1;0;0;0;17;11;0;0;0
COL_ElTiempo_20220528232334_29;28/05/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220528232334/https://www.eltiempo.com/justicia/delitos/violencia-sexual-en-colombia-mujeres-afro-las-mas-afectadas-675301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COL_ElTiempo_20220605232355_30;5/06/2022;eltiempo;Colombia;Colombia (ubicación no especificada);https://web.archive.org/web/20220605232355/https://www.eltiempo.com/justicia/jep-colombia/jep-victimas-exigen-abrir-caso-por-violencia-sexual-675255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0
